ENSMUSG00000026097.10,13214.0,1.0,4.0
ENSMUSG00000100679.2,20924.0,1.0,3.0
ENSMUSG00000026096.15,12719.0,2.0,10.0
ENSMUSG00000099913.2,27160.0,1.0,7.0
ENSMUSG00000026095.16,8135.0,2.0,4.0
ENSMUSG00000117809.2,4140.0,,
ENSMUSG00000096141.3,309778.0,,
ENSMUSG00000026094.15,29718.0,1.0,8.0
ENSMUSG00000042807.16,388292.0,1.0,1.0
ENSMUSG00000025983.12,118044.0,1.0,28.0
ENSMUSG00000041303.8,42967.0,1.0,18.0
ENSMUSG00000109809.2,13359.0,,
ENSMUSG00000073678.5,84690.0,,
ENSMUSG00000052331.15,281047.0,1.0,28.0
ENSMUSG00000025982.14,42312.0,1.0,25.0
ENSMUSG00000025981.14,19932.0,2.0,6.0
ENSMUSG00000025980.15,10408.0,1.0,12.0
ENSMUSG00000073676.5,3175.0,1.0,4.0
ENSMUSG00000025979.14,23668.0,2.0,9.0
ENSMUSG00000025978.15,56623.0,2.0,10.0
ENSMUSG00000046994.10,11293.0,,
ENSMUSG00000025977.16,114811.0,3.0,13.0
ENSMUSG00000038349.11,348364.0,1.0,6.0
ENSMUSG00000045336.6,1391.0,,
ENSMUSG00000038331.16,184669.0,2.0,13.0
ENSMUSG00000038323.4,7803.0,1.0,2.0
ENSMUSG00000048495.17,18864.0,1.0,8.0
ENSMUSG00000025971.7,11625.0,1.0,5.0
ENSMUSG00000038305.16,174232.0,2.0,4.0
ENSMUSG00000054770.17,63855.0,1.0,5.0
ENSMUSG00000026039.10,29928.0,1.0,9.0
ENSMUSG00000063558.5,76482.0,1.0,35.0
ENSMUSG00000064294.13,87568.0,2.0,37.0
ENSMUSG00000038242.13,58200.0,1.0,35.0
ENSMUSG00000079554.3,101933.0,1.0,36.0
ENSMUSG00000051223.15,14455.0,1.0,12.0
ENSMUSG00000026034.18,13877.0,1.0,13.0
ENSMUSG00000026035.16,14492.0,4.0,12.0
ENSMUSG00000026036.18,36665.0,3.0,11.0
ENSMUSG00000026037.15,42338.0,2.0,20.0
ENSMUSG00000038174.15,63517.0,3.0,17.0
ENSMUSG00000026032.9,9580.0,1.0,3.0
ENSMUSG00000047528.14,49086.0,3.0,19.0
ENSMUSG00000026031.16,47376.0,3.0,8.0
ENSMUSG00000026029.15,52129.0,2.0,11.0
ENSMUSG00000026028.13,72981.0,1.0,16.0
ENSMUSG00000026027.14,22193.0,2.0,13.0
ENSMUSG00000072295.8,97784.0,1.0,2.0
ENSMUSG00000038079.15,19818.0,3.0,18.0
ENSMUSG00000079550.10,42454.0,3.0,25.0
ENSMUSG00000026024.15,74305.0,2.0,36.0
ENSMUSG00000026023.17,96087.0,1.0,2.0
ENSMUSG00000041075.9,4531.0,,
ENSMUSG00000047361.17,120153.0,1.0,20.0
ENSMUSG00000026021.16,84276.0,2.0,7.0
ENSMUSG00000026020.10,34073.0,1.0,4.0
ENSMUSG00000067336.7,115614.0,1.0,13.0
ENSMUSG00000041040.13,72340.0,1.0,8.0
ENSMUSG00000026018.13,60694.0,2.0,14.0
ENSMUSG00000026019.16,28860.0,3.0,17.0
ENSMUSG00000026017.14,55706.0,3.0,20.0
ENSMUSG00000073664.12,157729.0,,
ENSMUSG00000049439.14,44737.0,1.0,13.0
ENSMUSG00000026782.16,71539.0,3.0,15.0
ENSMUSG00000026014.16,84812.0,,
ENSMUSG00000026012.3,56559.0,1.0,4.0
ENSMUSG00000026011.14,28832.0,1.0,4.0
ENSMUSG00000026009.15,22393.0,2.0,6.0
ENSMUSG00000052062.15,1003460.0,,
ENSMUSG00000025969.16,115410.0,4.0,21.0
ENSMUSG00000040865.16,156249.0,,
ENSMUSG00000025968.17,33237.0,2.0,21.0
ENSMUSG00000025967.17,3661.0,2.0,8.0
ENSMUSG00000046856.14,31852.0,1.0,3.0
ENSMUSG00000027520.17,41311.0,1.0,2.0
ENSMUSG00000025964.16,150385.0,1.0,26.0
ENSMUSG00000115378.2,4851.0,,
ENSMUSG00000069085.6,64076.0,1.0,15.0
ENSMUSG00000025963.6,31499.0,1.0,11.0
ENSMUSG00000025962.16,24041.0,1.0,12.0
ENSMUSG00000025961.2,14360.0,1.0,3.0
ENSMUSG00000025959.14,92835.0,2.0,7.0
ENSMUSG00000025958.15,71903.0,4.0,8.0
ENSMUSG00000025956.11,10769.0,2.0,6.0
ENSMUSG00000070871.11,35189.0,1.0,11.0
ENSMUSG00000045005.10,7193.0,2.0,4.0
ENSMUSG00000051344.14,170841.0,1.0,8.0
ENSMUSG00000025955.14,20070.0,2.0,11.0
ENSMUSG00000070870.7,2595.0,2.0,5.0
ENSMUSG00000067299.12,1580.0,1.0,3.0
ENSMUSG00000025952.16,2164.0,2.0,5.0
ENSMUSG00000073658.5,2069.0,1.0,3.0
ENSMUSG00000044429.9,2984.0,1.0,3.0
ENSMUSG00000100846.2,18939.0,,
ENSMUSG00000044816.11,17929.0,2.0,7.0
ENSMUSG00000025950.17,27884.0,1.0,9.0
ENSMUSG00000025949.17,92012.0,2.0,45.0
ENSMUSG00000025946.14,107188.0,1.0,13.0
ENSMUSG00000025945.12,1787.0,2.0,5.0
ENSMUSG00000015222.19,267310.0,5.0,25.0
ENSMUSG00000055567.19,230781.0,1.0,65.0
ENSMUSG00000026005.16,18974.0,1.0,8.0
ENSMUSG00000026004.16,98314.0,2.0,16.0
ENSMUSG00000026003.6,32438.0,1.0,11.0
ENSMUSG00000061816.16,21109.0,3.0,6.0
ENSMUSG00000026000.17,38355.0,3.0,13.0
ENSMUSG00000025991.9,108233.0,1.0,38.0
ENSMUSG00000062209.16,1075873.0,1.0,1.0
ENSMUSG00000025997.14,156031.0,1.0,8.0
ENSMUSG00000053153.15,898162.0,2.0,19.0
ENSMUSG00000045648.16,159682.0,3.0,11.0
ENSMUSG00000026196.8,75648.0,1.0,11.0
ENSMUSG00000050296.15,172634.0,1.0,53.0
ENSMUSG00000026192.14,22481.0,1.0,16.0
ENSMUSG00000026193.16,67680.0,6.0,54.0
ENSMUSG00000039395.9,52865.0,1.0,5.0
ENSMUSG00000026189.14,25147.0,2.0,10.0
ENSMUSG00000026188.12,18735.0,1.0,3.0
ENSMUSG00000026187.10,87525.0,1.0,21.0
ENSMUSG00000039372.6,109818.0,1.0,4.0
ENSMUSG00000039354.17,49883.0,2.0,18.0
ENSMUSG00000039342.6,57599.0,3.0,28.0
ENSMUSG00000046330.11,2523.0,1.0,4.0
ENSMUSG00000039323.19,27971.0,2.0,6.0
ENSMUSG00000026185.9,16952.0,1.0,4.0
ENSMUSG00000026182.7,835.0,1.0,2.0
ENSMUSG00000055322.17,214218.0,1.0,2.0
ENSMUSG00000061815.12,22682.0,2.0,15.0
ENSMUSG00000026180.9,7257.0,1.0,2.0
ENSMUSG00000048480.6,2846.0,1.0,2.0
ENSMUSG00000006304.15,32125.0,2.0,13.0
ENSMUSG00000064272.4,1074.0,,
ENSMUSG00000006299.14,4898.0,1.0,11.0
ENSMUSG00000026179.15,68764.0,4.0,17.0
ENSMUSG00000006301.18,17375.0,2.0,14.0
ENSMUSG00000073650.9,7213.0,2.0,12.0
ENSMUSG00000026177.12,10867.0,1.0,3.0
ENSMUSG00000026176.14,5776.0,1.0,7.0
ENSMUSG00000026175.13,26183.0,1.0,20.0
ENSMUSG00000033364.14,108773.0,1.0,4.0
ENSMUSG00000026174.10,24784.0,1.0,8.0
ENSMUSG00000026173.16,24906.0,2.0,6.0
ENSMUSG00000026135.18,23119.0,2.0,12.0
ENSMUSG00000026172.13,4154.0,2.0,10.0
ENSMUSG00000026171.13,7649.0,2.0,13.0
ENSMUSG00000033276.19,35449.0,2.0,4.0
ENSMUSG00000033257.15,41985.0,1.0,20.0
ENSMUSG00000026170.7,24318.0,1.0,9.0
ENSMUSG00000006542.14,10299.0,3.0,17.0
ENSMUSG00000033227.8,13430.0,1.0,4.0
ENSMUSG00000026167.15,12663.0,1.0,4.0
ENSMUSG00000090071.5,2798.0,,
ENSMUSG00000055197.5,3910.0,2.0,6.0
ENSMUSG00000006546.4,3209.0,1.0,5.0
ENSMUSG00000047021.15,33528.0,1.0,33.0
ENSMUSG00000006538.13,6357.0,1.0,3.0
ENSMUSG00000026162.9,95546.0,1.0,8.0
ENSMUSG00000026205.9,8349.0,1.0,12.0
ENSMUSG00000033159.15,8157.0,3.0,14.0
ENSMUSG00000049339.17,5135.0,2.0,12.0
ENSMUSG00000026197.13,2983.0,1.0,2.0
ENSMUSG00000026198.16,8675.0,1.0,19.0
ENSMUSG00000033124.17,11336.0,1.0,2.0
ENSMUSG00000026199.18,7236.0,1.0,13.0
ENSMUSG00000026200.14,12577.0,,
ENSMUSG00000026201.13,4768.0,1.0,8.0
ENSMUSG00000026202.14,5637.0,1.0,4.0
ENSMUSG00000096094.3,12007.0,2.0,5.0
ENSMUSG00000026203.17,9286.0,4.0,14.0
ENSMUSG00000026204.16,17475.0,1.0,23.0
ENSMUSG00000033061.16,6216.0,1.0,6.0
ENSMUSG00000026209.16,10094.0,5.0,21.0
ENSMUSG00000026208.10,8250.0,1.0,9.0
ENSMUSG00000026207.17,57023.0,4.0,48.0
ENSMUSG00000033021.17,7249.0,1.0,13.0
ENSMUSG00000033007.16,23907.0,1.0,3.0
ENSMUSG00000032997.17,4738.0,2.0,7.0
ENSMUSG00000026211.19,27142.0,2.0,21.0
ENSMUSG00000051703.15,6173.0,2.0,7.0
ENSMUSG00000032968.5,3289.0,1.0,2.0
ENSMUSG00000026213.16,15806.0,2.0,27.0
ENSMUSG00000006576.17,15906.0,1.0,23.0
ENSMUSG00000026235.15,147903.0,2.0,19.0
ENSMUSG00000004872.16,95867.0,2.0,11.0
ENSMUSG00000032908.10,109944.0,1.0,5.0
ENSMUSG00000026245.17,70922.0,2.0,20.0
ENSMUSG00000090486.3,15132.0,1.0,2.0
ENSMUSG00000012187.14,27182.0,1.0,2.0
ENSMUSG00000032883.16,49918.0,3.0,19.0
ENSMUSG00000079470.9,13474.0,2.0,5.0
ENSMUSG00000047330.9,3270.0,1.0,2.0
ENSMUSG00000050711.8,5451.0,2.0,5.0
ENSMUSG00000054702.15,65096.0,1.0,5.0
ENSMUSG00000073643.12,73881.0,3.0,14.0
ENSMUSG00000026248.10,5427.0,1.0,4.0
ENSMUSG00000026249.11,66983.0,1.0,9.0
ENSMUSG00000043230.3,19767.0,1.0,2.0
ENSMUSG00000004364.15,75557.0,1.0,16.0
ENSMUSG00000110100.2,11851.0,,
ENSMUSG00000038608.16,257454.0,2.0,6.0
ENSMUSG00000054976.15,264812.0,5.0,17.0
ENSMUSG00000055980.3,58315.0,1.0,2.0
ENSMUSG00000022591.6,2821.0,,
ENSMUSG00000026142.16,128914.0,2.0,8.0
ENSMUSG00000067158.10,138426.0,1.0,48.0
ENSMUSG00000079465.9,135138.0,1.0,52.0
ENSMUSG00000026150.15,27504.0,4.0,15.0
ENSMUSG00000026149.3,11812.0,1.0,4.0
ENSMUSG00000114299.2,419.0,,
ENSMUSG00000026159.14,61699.0,3.0,19.0
ENSMUSG00000113880.2,805.0,,
ENSMUSG00000113973.2,795.0,,
ENSMUSG00000113846.2,828.0,,
ENSMUSG00000113084.2,829.0,,
ENSMUSG00000113925.2,827.0,,
ENSMUSG00000114011.2,638.0,,
ENSMUSG00000113097.2,932.0,,
ENSMUSG00000038496.17,25925.0,2.0,9.0
ENSMUSG00000100190.2,956.0,,
ENSMUSG00000113267.2,1014.0,,
ENSMUSG00000104423.2,1092.0,,
ENSMUSG00000101315.2,991.0,,
ENSMUSG00000026166.15,2401.0,3.0,8.0
ENSMUSG00000053161.17,50822.0,2.0,11.0
ENSMUSG00000026163.18,154061.0,1.0,11.0
ENSMUSG00000045658.17,327884.0,5.0,13.0
ENSMUSG00000036766.13,326382.0,1.0,13.0
ENSMUSG00000026219.15,119327.0,,
ENSMUSG00000073633.10,60646.0,1.0,4.0
ENSMUSG00000026220.7,29236.0,1.0,5.0
ENSMUSG00000118590.2,5590.0,,
ENSMUSG00000052477.16,277876.0,4.0,15.0
ENSMUSG00000118640.2,890.0,,
ENSMUSG00000089844.8,26784.0,1.0,2.0
ENSMUSG00000079457.12,14173.0,1.0,3.0
ENSMUSG00000118591.2,890.0,,
ENSMUSG00000118607.2,25576.0,1.0,1.0
ENSMUSG00000094127.2,1619.0,,
ENSMUSG00000070034.14,21918.0,1.0,12.0
ENSMUSG00000070031.12,44659.0,1.0,17.0
ENSMUSG00000026222.17,60010.0,4.0,24.0
ENSMUSG00000052760.17,61560.0,2.0,10.0
ENSMUSG00000036707.17,58135.0,1.0,9.0
ENSMUSG00000026223.16,14394.0,1.0,6.0
ENSMUSG00000026224.12,12142.0,2.0,5.0
ENSMUSG00000049608.10,22690.0,1.0,2.0
ENSMUSG00000026226.17,13142.0,7.0,12.0
ENSMUSG00000026227.12,9593.0,2.0,5.0
ENSMUSG00000026229.18,74764.0,1.0,25.0
ENSMUSG00000026228.7,12944.0,1.0,4.0
ENSMUSG00000094638.2,29151.0,1.0,5.0
ENSMUSG00000062590.14,123504.0,3.0,28.0
ENSMUSG00000079445.4,4473.0,1.0,2.0
ENSMUSG00000026234.13,14681.0,1.0,14.0
ENSMUSG00000026237.7,39925.0,1.0,2.0
ENSMUSG00000036574.6,1723.0,,
ENSMUSG00000026238.15,3986.0,3.0,9.0
ENSMUSG00000026239.15,39635.0,2.0,6.0
ENSMUSG00000026240.13,26471.0,1.0,2.0
ENSMUSG00000026241.6,4280.0,1.0,3.0
ENSMUSG00000053333.16,346287.0,2.0,24.0
ENSMUSG00000026246.13,3234.0,2.0,14.0
ENSMUSG00000079440.3,3604.0,1.0,11.0
ENSMUSG00000036500.5,2939.0,1.0,11.0
ENSMUSG00000026247.14,8866.0,3.0,22.0
ENSMUSG00000036480.10,5092.0,1.0,13.0
ENSMUSG00000026251.14,9463.0,2.0,14.0
ENSMUSG00000026253.15,8037.0,1.0,12.0
ENSMUSG00000026254.18,26574.0,5.0,13.0
ENSMUSG00000026255.16,46476.0,1.0,4.0
ENSMUSG00000048000.16,123798.0,1.0,29.0
ENSMUSG00000079436.4,8366.0,1.0,3.0
ENSMUSG00000026258.6,5211.0,1.0,3.0
ENSMUSG00000026259.15,97036.0,2.0,16.0
ENSMUSG00000079434.9,87956.0,5.0,10.0
ENSMUSG00000026288.15,100195.0,4.0,36.0
ENSMUSG00000026289.16,36558.0,3.0,23.0
ENSMUSG00000056055.14,41478.0,1.0,2.0
ENSMUSG00000070738.11,91893.0,,
ENSMUSG00000005501.15,63432.0,2.0,34.0
ENSMUSG00000090165.9,163616.0,1.0,5.0
ENSMUSG00000090175.2,148197.0,1.0,2.0
ENSMUSG00000089675.2,131191.0,,
ENSMUSG00000090124.8,124940.0,2.0,4.0
ENSMUSG00000090145.8,115751.0,1.0,1.0
ENSMUSG00000054545.18,84188.0,2.0,2.0
ENSMUSG00000089943.2,52985.0,1.0,1.0
ENSMUSG00000090171.2,18396.0,1.0,1.0
ENSMUSG00000081984.4,1050.0,,
ENSMUSG00000089960.2,7038.0,1.0,1.0
ENSMUSG00000079429.10,35303.0,,
ENSMUSG00000044783.17,15162.0,3.0,13.0
ENSMUSG00000036251.17,111632.0,2.0,30.0
ENSMUSG00000026295.13,19477.0,2.0,9.0
ENSMUSG00000062310.8,10195.0,1.0,3.0
ENSMUSG00000049866.13,29096.0,1.0,3.0
ENSMUSG00000036206.13,84653.0,1.0,6.0
ENSMUSG00000055013.17,442811.0,2.0,20.0
ENSMUSG00000034486.9,3223.0,1.0,2.0
ENSMUSG00000067081.14,64446.0,1.0,2.0
ENSMUSG00000026301.17,111269.0,,
ENSMUSG00000044337.6,12771.0,1.0,2.0
ENSMUSG00000034432.12,10360.0,1.0,8.0
ENSMUSG00000048126.17,78048.0,,
ENSMUSG00000026303.7,36057.0,1.0,16.0
ENSMUSG00000090550.3,919.0,1.0,2.0
ENSMUSG00000026304.14,11528.0,2.0,8.0
ENSMUSG00000026305.16,130207.0,3.0,9.0
ENSMUSG00000070732.3,25706.0,1.0,16.0
ENSMUSG00000034353.15,45374.0,3.0,7.0
ENSMUSG00000034343.15,40033.0,5.0,21.0
ENSMUSG00000026307.13,22737.0,1.0,12.0
ENSMUSG00000049515.13,26231.0,1.0,9.0
ENSMUSG00000026308.9,11400.0,1.0,8.0
ENSMUSG00000047443.15,7787.0,1.0,8.0
ENSMUSG00000026309.15,24954.0,1.0,12.0
ENSMUSG00000067071.9,2555.0,1.0,4.0
ENSMUSG00000055866.10,43342.0,1.0,23.0
ENSMUSG00000034292.14,34660.0,1.0,3.0
