"gene_id","transcript_id","intron_length","exon_length"
"ENSG00000178821.13","ENST00000378602.3","90","1118"
"ENSG00000178821.13","ENST00000310991.8","754","935"
"ENSG00000142609.19","ENST00000493964.5","76640","5247"
"ENSG00000142609.19","ENST00000682832.1","76505","5325"
"ENSG00000187730.9","ENST00000378585.7","9500","1914"
"ENSG00000187730.9","ENST00000640067.1","9416","1632"
"ENSG00000187730.9","ENST00000638771.1","9280","1707"
"ENSG00000187730.9","ENST00000640949.1","9569","1684"
"ENSG00000067606.17","ENST00000400921.6","109635","2294"
"ENSG00000162585.17","ENST00000400919.7","8902","1413"
"ENSG00000162585.17","ENST00000378546.9","4498","727"
"ENSG00000157933.10","ENST00000378536.5","75812","6083"
"ENSG00000116151.14","ENST00000378531.8","68657","1645"
"ENSG00000116151.14","ENST00000378529.7","35033","1500"
"ENSG00000157916.20","ENST00000378513.7","10668","3000"
"ENSG00000157916.20","ENST00000378518.5","9976","522"
"ENSG00000157916.20","ENST00000605895.6","10568","3028"
"ENSG00000157916.20","ENST00000378512.5","10458","1404"
"ENSG00000157916.20","ENST00000488353.2","6743","2469"
"ENSG00000157911.11","ENST00000288774.8","5696","2905"
"ENSG00000157911.11","ENST00000447513.7","5756","2835"
"ENSG00000157911.11","ENST00000507596.5","5762","1941"
"ENSG00000149527.18","ENST00000449969.5","32618","5450"
"ENSG00000149527.18","ENST00000378486.8","24374","4870"
"ENSG00000149527.18","ENST00000419816.6","24374","4837"
"ENSG00000157881.16","ENST00000378466.9","15419","2641"
"ENSG00000157881.16","ENST00000435556.8","15536","2524"
"ENSG00000197921.6","ENST00000378453.4","195","1324"
"ENSG00000157873.18","ENST00000409119.5","4601","896"
"ENSG00000157873.18","ENST00000355716.5","5757","1702"
"ENSG00000157870.17","ENST00000444521.6","1891","2827"
"ENSG00000157870.17","ENST00000378425.9","2053","2665"
"ENSG00000157870.17","ENST00000419916.8","1945","2747"
"ENSG00000157870.17","ENST00000378424.9","1923","2765"
"ENSG00000157870.17","ENST00000537325.6","2056","1096"
"ENSG00000157870.17","ENST00000378427.6","1977","2689"
"ENSG00000142606.16","ENST00000378412.8","39499","2879"
"ENSG00000142606.16","ENST00000502556.5","36626","1943"
"ENSG00000215912.12","ENST00000401095.8","156928","8814"
"ENSG00000215912.12","ENST00000637179.1","146523","1775"
"ENSG00000169717.7","ENST00000378404.4",0,"1437"
"ENSG00000142611.17","ENST00000511072.5","360893","4282"
"ENSG00000142611.17","ENST00000378391.6","360778","5447"
"ENSG00000142611.17","ENST00000270722.10","360721","8698"
"ENSG00000142611.17","ENST00000514189.5","360896","4236"
"ENSG00000130762.15","ENST00000378378.9","23627","2822"
"ENSG00000130762.15","ENST00000378373.5","12898","2211"
"ENSG00000130762.15","ENST00000378371.6","11924","2219"
"ENSG00000162591.16","ENST00000356575.9","116115","7443"
"ENSG00000162591.16","ENST00000294599.8","37028","4501"
"ENSG00000158109.15","ENST00000378344.7","2712","2401"
"ENSG00000158109.15","ENST00000344579.5","2889","2189"
"ENSG00000116213.16","ENST00000378322.7","17294","1998"
"ENSG00000116213.16","ENST00000270708.12","17642","1692"
"ENSG00000078900.15","ENST00000378295.9","78494","5192"
"ENSG00000078900.15","ENST00000604074.5","78876","4806"
"ENSG00000078900.15","ENST00000354437.8","78588","2140"
"ENSG00000078900.15","ENST00000357733.7","78737","4899"
"ENSG00000078900.15","ENST00000346387.8","78782","4854"
"ENSG00000078900.15","ENST00000603362.5","49046","1668"
"ENSG00000078900.15","ENST00000604479.5","49091","1623"
"ENSG00000078900.15","ENST00000378285.5","40504","2117"
"ENSG00000078900.15","ENST00000378280.5","40559","2062"
"ENSG00000078900.15","ENST00000378288.8","40410","5120"
"ENSG00000078900.15","ENST00000378290.4","33203","1831"
"ENSG00000162592.10","ENST00000294600.7","17071","2125"
"ENSG00000235169.11","ENST00000642557.4","2702","506"
"ENSG00000235169.11","ENST00000561886.2","2391","509"
"ENSG00000235169.11","ENST00000444870.7","2649","547"
"ENSG00000130764.10","ENST00000378251.3","13637","4303"
"ENSG00000116198.14","ENST00000676052.1","38677","6449"
"ENSG00000116198.14","ENST00000378230.8","38695","6431"
"ENSG00000116198.14","ENST00000674623.1","38567","6559"
"ENSG00000116198.14","ENST00000675677.1","38893","6233"
"ENSG00000116198.14","ENST00000675666.1","38763","6363"
"ENSG00000116198.14","ENST00000674558.1","39006","6305"
"ENSG00000116198.14","ENST00000674544.1","38869","5295"
"ENSG00000116198.14","ENST00000675375.1","38869","5326"
"ENSG00000116198.14","ENST00000428079.6","37933","3152"
"ENSG00000116198.14","ENST00000461667.2","31130","3328"
"ENSG00000116198.14","ENST00000494653.5","21354","2174"
"ENSG00000116198.14","ENST00000378223.3","12985","1121"
"ENSG00000169598.17","ENST00000625756.2","2575","649"
"ENSG00000169598.17","ENST00000338895.7","25049","3105"
"ENSG00000169598.17","ENST00000378209.8","25121","2833"
"ENSG00000198912.12","ENST00000361605.4","9495","1645"
"ENSG00000198912.12","ENST00000680169.1","9502","1567"
"ENSG00000198912.12","ENST00000680535.1","9000","1512"
"ENSG00000196581.11","ENST00000378191.5","125824","12102"
"ENSG00000196581.11","ENST00000378190.7","120680","2383"
"ENSG00000131697.18","ENST00000378156.9","124660","4955"
"ENSG00000131697.18","ENST00000622020.4","109965","3004"
"ENSG00000069424.15","ENST00000378097.6","104630","4302"
"ENSG00000069424.15","ENST00000666163.1","104672","3878"
"ENSG00000069424.15","ENST00000671676.1","104429","4084"
"ENSG00000069424.15","ENST00000653262.1","104633","3835"
"ENSG00000069424.15","ENST00000341524.6","104585","3853"
"ENSG00000069424.15","ENST00000462676.3","92615","997"
"ENSG00000069424.15","ENST00000428161.6","70973","2134"
"ENSG00000069424.15","ENST00000352527.6","71015","4001"
"ENSG00000069424.15","ENST00000663169.1","59376","719"
"ENSG00000069424.15","ENST00000656198.1","59334","736"
"ENSG00000069424.15","ENST00000602612.5","69846","2396"
"ENSG00000069424.15","ENST00000666299.1","58467","1552"
"ENSG00000069424.15","ENST00000652845.1","55538","932"
"ENSG00000069424.15","ENST00000669250.1","70001","3883"
"ENSG00000069424.15","ENST00000164247.5","62624","4273"
"ENSG00000069424.15","ENST00000668559.1","61328","2209"
"ENSG00000069424.15","ENST00000378092.6","62246","1498"
"ENSG00000069424.15","ENST00000472700.7","50553","720"
"ENSG00000069424.15","ENST00000378083.7","51117","4142"
"ENSG00000069424.15","ENST00000458166.6","51406","1336"
"ENSG00000069424.15","ENST00000662363.1","31313","2958"
"ENSG00000116254.18","ENST00000262450.8","68685","9850"
"ENSG00000285629.1","ENST00000484532.6","37665","663"
"ENSG00000116251.11","ENST00000234875.9","12515","2061"
"ENSG00000116251.11","ENST00000497965.5","13442","786"
"ENSG00000158286.13","ENST00000377939.5","11200","3981"
"ENSG00000116237.16","ENST00000343813.10","9977","4795"
"ENSG00000173673.8","ENST00000377898.4","690","710"
"ENSG00000158292.7","ENST00000377893.3","9548","4198"
"ENSG00000097021.20","ENST00000608083.5","127690","1403"
"ENSG00000097021.20","ENST00000361521.9","127690","1806"
"ENSG00000097021.20","ENST00000377842.7","93259","1813"
"ENSG00000097021.20","ENST00000377845.7","95003","1432"
"ENSG00000097021.20","ENST00000377855.6","119927","1614"
"ENSG00000097021.20","ENST00000545482.5","127690","1804"
"ENSG00000069812.11","ENST00000377837.5","11031","1222"
"ENSG00000069812.11","ENST00000377836.8","6397","507"
"ENSG00000069812.11","ENST00000377834.8","426","4262"
"ENSG00000069812.11","ENST00000487437.5","526","968"
"ENSG00000069812.11","ENST00000489730.1","339","730"
"ENSG00000187017.17","ENST00000645284.1","32626","3543"
"ENSG00000187017.17","ENST00000636330.1","27153","4731"
"ENSG00000187017.17","ENST00000416731.5","11018","1338"
"ENSG00000187017.17","ENST00000461727.6","11018","1339"
"ENSG00000215788.11","ENST00000356876.8","3420","1968"
"ENSG00000215788.11","ENST00000377782.7","3393","1632"
"ENSG00000215788.11","ENST00000351959.9","3531","1441"
"ENSG00000215788.11","ENST00000348333.7","3555","1119"
"ENSG00000215788.11","ENST00000351748.7","3969","705"
"ENSG00000171680.23","ENST00000535355.6","14653","3695"
"ENSG00000171680.23","ENST00000400913.6","15165","3668"
"ENSG00000171680.23","ENST00000377725.5","19974","3475"
"ENSG00000171680.23","ENST00000340850.10","19774","3699"
"ENSG00000171680.23","ENST00000377728.8","20966","3580"
"ENSG00000171680.23","ENST00000377748.6","25759","3689"
"ENSG00000171680.23","ENST00000377732.5","25822","3753"
"ENSG00000171680.23","ENST00000400915.8","26572","3731"
"ENSG00000171680.23","ENST00000673471.2","35278","3759"
"ENSG00000171680.23","ENST00000377740.5","48697","4191"
"ENSG00000171680.23","ENST00000675694.1","15131","3637"
"ENSG00000171680.23","ENST00000675123.1","7681","2708"
"ENSG00000171680.23","ENST00000537245.6","26211","3381"
"ENSG00000162408.11","ENST00000377705.6","26540","6627"
"ENSG00000173662.21","ENST00000333172.11","21685","2764"
"ENSG00000173662.21","ENST00000351136.7","22447","1871"
"ENSG00000204859.13","ENST00000377674.9","6940","2347"
"ENSG00000162413.16","ENST00000377658.8","7659","4487"
"ENSG00000162413.16","ENST00000377663.3","5833","6445"
"ENSG00000162413.16","ENST00000467612.5","20312","1056"
"ENSG00000162413.16","ENST00000610898.1","8535","1945"
"ENSG00000162413.16","ENST00000463043.1","19860","667"
"ENSG00000116273.6","ENST00000377648.5","6668","3632"
"ENSG00000041988.15","ENST00000054650.8","7334","1366"
"ENSG00000041988.15","ENST00000307896.10","7142","1046"
"ENSG00000041988.15","ENST00000377627.7","8342","2053"
"ENSG00000007923.16","ENST00000377577.10","64446","3201"
"ENSG00000007923.16","ENST00000294401.11","64602","2210"
"ENSG00000171735.19","ENST00000303635.12","975939","8314"
"ENSG00000171735.19","ENST00000473578.5","85992","567"
"ENSG00000171735.19","ENST00000557126.5","101889","486"
"ENSG00000171735.19","ENST00000467404.6","85956","546"
"ENSG00000171735.19","ENST00000476864.1","20848","714"
"ENSG00000049245.13","ENST00000054666.11","7959","2178"
"ENSG00000049245.13","ENST00000470357.1","6146","954"
"ENSG00000049246.15","ENST00000377532.8","54522","6365"
"ENSG00000049246.15","ENST00000377541.5","18115","1524"
"ENSG00000049246.15","ENST00000613533.4","54430","6318"
"ENSG00000049246.15","ENST00000614998.4","54487","6261"
"ENSG00000049246.15","ENST00000361923.2","54272","6203"
"ENSG00000049247.14","ENST00000377516.6","8829","1601"
"ENSG00000049247.14","ENST00000361696.10","4863","591"
"ENSG00000049247.14","ENST00000054668.5","5246","420"
"ENSG00000049249.9","ENST00000377507.8","19097","5872"
"ENSG00000049249.9","ENST00000615230.4","21302","5970"
"ENSG00000116288.13","ENST00000493678.5","22726","1088"
"ENSG00000116288.13","ENST00000377493.9","22786","795"
"ENSG00000116288.13","ENST00000338639.10","22668","1127"
"ENSG00000116288.13","ENST00000377491.5","22380","977"
"ENSG00000116288.13","ENST00000377488.5","22360","783"
"ENSG00000116285.13","ENST00000474874.5","21401","479"
"ENSG00000116285.13","ENST00000377482.10","11486","3097"
"ENSG00000116285.13","ENST00000467067.1","110","2097"
"ENSG00000116285.13","ENST00000469499.5","11563","995"
"ENSG00000162426.16","ENST00000471889.7","23556","2496"
"ENSG00000162426.16","ENST00000289877.8","17437","2401"
"ENSG00000142599.19","ENST00000337907.7","457043","8026"
"ENSG00000142599.19","ENST00000400908.7","457228","8009"
"ENSG00000142599.19","ENST00000377464.5","166801","6733"
"ENSG00000142599.19","ENST00000400907.6","299456","2973"
"ENSG00000142599.19","ENST00000476556.5","64976","4598"
"ENSG00000142599.19","ENST00000659924.1","377512","2990"
"ENSG00000074800.16","ENST00000234590.10","15906","1781"
"ENSG00000074800.16","ENST00000647408.1","15906","1782"
"ENSG00000131686.15","ENST00000377443.7","27891","1334"
"ENSG00000131686.15","ENST00000480186.7","5277","1493"
"ENSG00000131686.15","ENST00000377436.6","27616","942"
"ENSG00000131686.15","ENST00000377442.3","28071","747"
"ENSG00000197241.4","ENST00000400906.2","21507","1944"
"ENSG00000142583.18","ENST00000377424.9","30445","4085"
"ENSG00000142583.18","ENST00000377414.7","27181","2344"
"ENSG00000180758.12","ENST00000377411.5","23601","5197"
"ENSG00000049239.13","ENST00000377403.7","27417","9147"
"ENSG00000049239.13","ENST00000602477.1","22465","5590"
"ENSG00000171621.14","ENST00000328089.11","73533","3106"
"ENSG00000171621.14","ENST00000357898.3","14994","1439"
"ENSG00000171621.14","ENST00000377399.2","10862","1007"
"ENSG00000171612.7","ENST00000302692.7","41844","3865"
"ENSG00000188807.13","ENST00000340381.11","22152","3815"
"ENSG00000188807.13","ENST00000340305.9","12182","3851"
"ENSG00000171608.16","ENST00000377346.9","71972","5412"
"ENSG00000171608.16","ENST00000536656.5","71900","5483"
"ENSG00000171608.16","ENST00000628140.2","71900","5483"
"ENSG00000171608.16","ENST00000543390.2","13527","3503"
"ENSG00000171608.16","ENST00000361110.6","13527","3508"
"ENSG00000171603.18","ENST00000377298.9","90280","4760"
"ENSG00000171603.18","ENST00000361311.4","90310","4647"
"ENSG00000178585.15","ENST00000377263.6","58988","3006"
"ENSG00000178585.15","ENST00000400904.7","59022","1206"
"ENSG00000178585.15","ENST00000377258.5","41936","852"
"ENSG00000178585.15","ENST00000377256.1","27067","451"
"ENSG00000162441.12","ENST00000377223.6","12110","4989"
"ENSG00000162441.12","ENST00000400903.6","11644","1405"
"ENSG00000162441.12","ENST00000377213.1","12210","945"
"ENSG00000173614.14","ENST00000403197.5","37245","1094"
"ENSG00000173614.14","ENST00000377205.6","38290","3734"
"ENSG00000162444.12","ENST00000294435.8","18169","625"
"ENSG00000130939.20","ENST00000253251.12","142764","4772"
"ENSG00000130939.20","ENST00000672724.1","142224","6184"
"ENSG00000130939.20","ENST00000343090.11","142377","5905"
"ENSG00000130939.20","ENST00000377153.5","38572","1273"
"ENSG00000054523.19","ENST00000377093.9","90228","7800"
"ENSG00000054523.19","ENST00000676179.1","160179","10855"
"ENSG00000054523.19","ENST00000263934.10","160317","6816"
"ENSG00000054523.19","ENST00000377086.5","159319","10669"
"ENSG00000054523.19","ENST00000377083.5","70109","5885"
"ENSG00000054523.19","ENST00000377081.5","140602","8746"
"ENSG00000054523.19","ENST00000620295.2","140644","8624"
"ENSG00000054523.19","ENST00000622724.3","140680","8588"
"ENSG00000142657.21","ENST00000270776.13","19180","2268"
"ENSG00000251503.8","ENST00000400900.6","20583","1469"
"ENSG00000251503.8","ENST00000470413.6","20650","626"
"ENSG00000251503.8","ENST00000602787.6","20406","571"
"ENSG00000251503.8","ENST00000602296.6","19874","1326"
"ENSG00000251503.8","ENST00000465026.1","19908","494"
"ENSG00000175279.22","ENST00000309048.8","11471","905"
"ENSG00000175279.22","ENST00000462462.1","10796","584"
"ENSG00000241563.4","ENST00000377049.4","1054","914"
"ENSG00000160049.12","ENST00000377038.8","9973","6035"
"ENSG00000160049.12","ENST00000377036.2","8618","1403"
"ENSG00000142655.13","ENST00000356607.9","153887","1922"
"ENSG00000130940.15","ENST00000377022.8","152109","7934"
"ENSG00000130940.15","ENST00000344008.5","145033","4405"
"ENSG00000175262.14","ENST00000377004.8","32804","2761"
"ENSG00000120948.19","ENST00000639083.1","8917","2269"
"ENSG00000120948.19","ENST00000629725.2","9596","1031"
"ENSG00000120948.19","ENST00000240185.8","8654","4185"
"ENSG00000120948.19","ENST00000315091.7","8633","1835"
"ENSG00000120948.19","ENST00000649624.1","8697","810"
"ENSG00000120948.19","ENST00000616545.4","8694","920"
"ENSG00000120948.19","ENST00000621790.4","8606","1008"
"ENSG00000009724.17","ENST00000400897.8","18262","2455"
"ENSG00000009724.17","ENST00000400898.3","1710","726"
"ENSG00000116649.10","ENST00000376957.7","4170","1260"
"ENSG00000171824.14","ENST00000304457.11","30531","2721"
"ENSG00000171824.14","ENST00000376936.9","30456","2796"
"ENSG00000198793.13","ENST00000376838.5","21007","4017"
"ENSG00000198793.13","ENST00000361445.9","147296","8721"
"ENSG00000171819.5","ENST00000376819.4","4403","2224"
"ENSG00000120942.14","ENST00000376810.6","11583","3654"
"ENSG00000120942.14","ENST00000376804.2","20812","825"
"ENSG00000204624.8","ENST00000294484.7","53132","5265"
"ENSG00000204624.8","ENST00000304391.6","2055","1495"
"ENSG00000116661.11","ENST00000354287.5","4756","1287"
"ENSG00000132879.14","ENST00000251546.8","6019","1896"
"ENSG00000132879.14","ENST00000376770.5","5151","3320"
"ENSG00000132879.14","ENST00000251547.10","5523","2928"
"ENSG00000132879.14","ENST00000376768.5","5552","959"
"ENSG00000132879.14","ENST00000376760.5","5618","822"
"ENSG00000132879.14","ENST00000376762.8","5648","1734"
"ENSG00000116663.11","ENST00000376753.9","8711","1444"
"ENSG00000116670.15","ENST00000376692.9","5616","1053"
"ENSG00000116670.15","ENST00000235310.7","15311","1860"
"ENSG00000116670.15","ENST00000376672.5","15951","1002"
"ENSG00000116670.15","ENST00000376669.9","5577","864"
"ENSG00000116670.15","ENST00000376667.7","15990","872"
"ENSG00000162490.7","ENST00000294485.6","26783","7365"
"ENSG00000177674.16","ENST00000376637.7","13560","1067"
"ENSG00000177674.16","ENST00000400895.6","13407","786"
"ENSG00000177674.16","ENST00000314340.10","13504","1130"
"ENSG00000177674.16","ENST00000376629.8","13525","1100"
"ENSG00000177674.16","ENST00000376627.6","13371","1055"
"ENSG00000177674.16","ENST00000452018.6","13428","809"
"ENSG00000177674.16","ENST00000510878.1","13610","849"
"ENSG00000215910.7","ENST00000433342.5","23253","4545"
"ENSG00000177000.13","ENST00000376592.6","11313","8378"
"ENSG00000177000.13","ENST00000376590.9","13224","7018"
"ENSG00000177000.13","ENST00000376583.7","10741","7044"
"ENSG00000177000.13","ENST00000376585.6","11588","8094"
"ENSG00000177000.13","ENST00000423400.7","10744","2715"
"ENSG00000177000.13","ENST00000641407.1","10648","2387"
"ENSG00000177000.13","ENST00000641820.1","4335","1569"
"ENSG00000011021.23","ENST00000312413.10","31417","5631"
"ENSG00000011021.23","ENST00000346436.11","31351","5589"
"ENSG00000011021.23","ENST00000376496.4","29869","2922"
"ENSG00000175206.10","ENST00000376480.7","1220","855"
"ENSG00000175206.10","ENST00000610706.1","1223","849"
"ENSG00000175206.10","ENST00000376476.1","1739","728"
"ENSG00000120937.9","ENST00000376468.4","774","708"
"ENSG00000116685.16","ENST00000376572.8","4018","2819"
"ENSG00000116685.16","ENST00000616327.1","4051","2170"
"ENSG00000116685.16","ENST00000376576.3","1715","2539"
"ENSG00000083444.17","ENST00000196061.5","37845","2976"
"ENSG00000116688.18","ENST00000444836.5","28803","4531"
"ENSG00000116688.18","ENST00000674817.1","28803","4514"
"ENSG00000116688.18","ENST00000675053.1","28755","4555"
"ENSG00000116688.18","ENST00000675817.1","28526","4766"
"ENSG00000116688.18","ENST00000675298.1","31419","3584"
"ENSG00000116688.18","ENST00000674548.1","28713","4572"
"ENSG00000116688.18","ENST00000674658.1","28905","4320"
"ENSG00000116688.18","ENST00000674910.1","28681","4539"
"ENSG00000116688.18","ENST00000675231.1","28430","4772"
"ENSG00000116688.18","ENST00000675113.1","28596","4461"
"ENSG00000116688.18","ENST00000235329.10","28658","4407"
"ENSG00000116688.18","ENST00000676293.1","28536","4529"
"ENSG00000116688.18","ENST00000675919.1","28568","4497"
"ENSG00000116691.11","ENST00000235332.6","11007","1541"
"ENSG00000120949.15","ENST00000263932.7","77145","3760"
"ENSG00000120949.15","ENST00000417814.3","77236","3593"
"ENSG00000120949.15","ENST00000413146.6","15946","2363"
"ENSG00000028137.19","ENST00000376259.7","38543","3687"
"ENSG00000028137.19","ENST00000536782.2","24799","557"
"ENSG00000048707.15","ENST00000620676.6","265661","16357"
"ENSG00000048707.15","ENST00000613099.4","265736","16245"
"ENSG00000048707.15","ENST00000543766.2","43270","3838"
"ENSG00000162496.9","ENST00000616661.5","48100","2201"
"ENSG00000204518.3","ENST00000376221.2","20965","2027"
"ENSG00000188984.12","ENST00000359318.8","8596","4055"
"ENSG00000157330.10","ENST00000614859.5","13936","3564"
"ENSG00000157330.10","ENST00000376210.3","14050","695"
"ENSG00000116726.5","ENST00000357726.5","1280","2889"
"ENSG00000116721.9","ENST00000332296.7","3072","2160"
"ENSG00000239810.3","ENST00000619922.1","4961","1845"
